"Departamento","Municipio","Año","Mes","TotalMuestras","IRCA","Riesgo"
"Sucre","Majagual","2016","Junio",5,0,"SIN RIESGO"
"Sucre","Majagual","2016","Agosto",11,35.81,"ALTO"
"Sucre","Majagual","2016","Septiembre",7,18.26,"MEDIO"
"Sucre","Majagual","2016","Octubre",7,61.57,"ALTO"
"Sucre","Majagual","2016","Noviembre",6,36.94,"ALTO"
"Sucre","Majagual","2016","Diciembre",7,70.33,"ALTO"
"Sucre","Morroa","2014","Enero",3,57.53,"ALTO"
"Sucre","Morroa","2014","Febrero",3,36.7,"ALTO"
"Sucre","Morroa","2014","Marzo",3,5.85,"BAJO"
"Sucre","Morroa","2014","Abril",3,78.36,"ALTO"
"Sucre","Morroa","2014","Mayo",3,87.86,"INVIABLE SANITARIAMENTE"
"Sucre","Morroa","2014","Junio",3,87.86,"INVIABLE SANITARIAMENTE"
"Sucre","Morroa","2014","Julio",3,57.39,"ALTO"
"Sucre","Morroa","2014","Agosto",3,10.75,"BAJO"
"Sucre","Morroa","2014","Septiembre",3,35.75,"ALTO"
"Sucre","Morroa","2014","Octubre",3,54.53,"ALTO"
"Sucre","Morroa","2014","Noviembre",3,35.75,"ALTO"
"Sucre","Morroa","2014","Diciembre",3,35.75,"ALTO"
"Sucre","Morroa","2015","Abril",3,78.23,"ALTO"
"Sucre","Morroa","2015","Mayo",3,57.39,"ALTO"
"Sucre","Morroa","2015","Junio",3,5.78,"BAJO"
"Sucre","Morroa","2015","Julio",3,87.86,"INVIABLE SANITARIAMENTE"
"Sucre","Morroa","2015","Agosto",3,0,"SIN RIESGO"
"Sucre","Morroa","2015","Octubre",3,87.86,"INVIABLE SANITARIAMENTE"
"Sucre","Morroa","2015","Noviembre",3,5.78,"BAJO"
"Sucre","Morroa","2016","Febrero",3,79.17,"ALTO"
"Sucre","Morroa","2016","Marzo",3,37.5,"ALTO"
"Sucre","Morroa","2016","Abril",3,37.5,"ALTO"
"Sucre","Morroa","2016","Mayo",3,100,"INVIABLE SANITARIAMENTE"
"Sucre","Morroa","2016","Junio",4,57.81,"ALTO"
"Sucre","Morroa","2016","Agosto",3,100,"INVIABLE SANITARIAMENTE"
"Sucre","Morroa","2016","Septiembre",3,79.17,"ALTO"
"Sucre","Morroa","2016","Octubre",3,37.5,"ALTO"
"Sucre","Ovejas","2014","Enero",5,0,"SIN RIESGO"
"Sucre","Ovejas","2014","Febrero",5,7.02,"BAJO"
"Sucre","Ovejas","2014","Marzo",4,0,"SIN RIESGO"
"Sucre","Ovejas","2014","Abril",2,0,"SIN RIESGO"
"Sucre","Ovejas","2014","Mayo",1,64.74,"ALTO"
"Sucre","Ovejas","2014","Junio",3,5.78,"BAJO"
"Sucre","Ovejas","2014","Julio",4,0,"SIN RIESGO"
"Sucre","Ovejas","2014","Agosto",4,0,"SIN RIESGO"
"Sucre","Ovejas","2014","Septiembre",4,17.34,"MEDIO"
"Sucre","Ovejas","2014","Octubre",4,31.79,"MEDIO"
"Sucre","Ovejas","2014","Noviembre",4,0,"SIN RIESGO"
"Sucre","Ovejas","2014","Diciembre",4,4.34,"SIN RIESGO"
"Sucre","Ovejas","2015","Enero",4,0,"SIN RIESGO"
"Sucre","Ovejas","2015","Febrero",3,0,"SIN RIESGO"
"Sucre","Ovejas","2015","Marzo",5,8.39,"BAJO"
"Sucre","Ovejas","2015","Abril",5,13.87,"BAJO"
"Sucre","Ovejas","2015","Mayo",3,0,"SIN RIESGO"
"Sucre","Ovejas","2015","Junio",4,0,"SIN RIESGO"
"Sucre","Ovejas","2015","Julio",4,8.67,"BAJO"
"Sucre","Ovejas","2015","Agosto",4,13.01,"BAJO"
"Sucre","Ovejas","2015","Septiembre",3,11.56,"BAJO"
"Sucre","Ovejas","2015","Octubre",3,17.34,"MEDIO"
"Sucre","Ovejas","2015","Noviembre",3,0,"SIN RIESGO"
"Sucre","Ovejas","2015","Diciembre",3,22.31,"MEDIO"
"Sucre","Ovejas","2016","Enero",1,37.5,"ALTO"
"Sucre","Ovejas","2016","Mayo",2,18.75,"MEDIO"
"Sucre","Ovejas","2016","Junio",2,16.67,"MEDIO"
"Sucre","Ovejas","2016","Julio",1,31.06,"MEDIO"
"Sucre","Ovejas","2016","Agosto",1,1.15,"SIN RIESGO"
"Sucre","Ovejas","2016","Septiembre",1,0,"SIN RIESGO"
"Sucre","Ovejas","2016","Octubre",5,67.44,"ALTO"
"Sucre","Ovejas","2016","Noviembre",3,1.16,"SIN RIESGO"
"Sucre","Ovejas","2016","Diciembre",3,45.12,"ALTO"
"Sucre","Palmito","2014","Febrero",2,1.19,"SIN RIESGO"
"Sucre","Palmito","2014","Marzo",1,0,"SIN RIESGO"
"Sucre","Palmito","2014","Abril",2,3.47,"SIN RIESGO"
"Sucre","Palmito","2014","Mayo",2,3.47,"SIN RIESGO"
"Sucre","Palmito","2014","Junio",2,3.47,"SIN RIESGO"
"Sucre","Palmito","2014","Julio",2,3.47,"SIN RIESGO"
"Sucre","Palmito","2014","Agosto",2,1.73,"SIN RIESGO"
"Sucre","Palmito","2014","Septiembre",2,1.73,"SIN RIESGO"
"Sucre","Palmito","2014","Octubre",3,3.3,"SIN RIESGO"
"Sucre","Palmito","2014","Noviembre",2,3.46,"SIN RIESGO"
"Sucre","Palmito","2014","Diciembre",2,3.46,"SIN RIESGO"
"Sucre","Palmito","2015","Marzo",3,2.31,"SIN RIESGO"
"Sucre","Palmito","2015","Junio",4,48.55,"ALTO"
"Sucre","Palmito","2015","Julio",1,3.46,"SIN RIESGO"
"Sucre","Palmito","2015","Agosto",3,1.15,"SIN RIESGO"
"Sucre","Palmito","2015","Septiembre",3,89.02,"INVIABLE SANITARIAMENTE"
"Sucre","Palmito","2015","Diciembre",3,89.02,"INVIABLE SANITARIAMENTE"
"Sucre","Palmito","2016","Marzo",2,0,"SIN RIESGO"
"Sucre","Palmito","2016","Mayo",2,0,"SIN RIESGO"
"Sucre","Palmito","2016","Junio",2,0,"SIN RIESGO"
"Sucre","Palmito","2016","Julio",2,0,"SIN RIESGO"
"Sucre","Palmito","2016","Agosto",2,100,"INVIABLE SANITARIAMENTE"
"Sucre","Palmito","2016","Septiembre",6,15.26,"MEDIO"
"Sucre","Palmito","2016","Octubre",2,11.62,"BAJO"
"Sucre","Palmito","2016","Noviembre",2,21.79,"MEDIO"
"Sucre","Palmito","2016","Diciembre",2,26.92,"MEDIO"
"Sucre","Sampués","2014","Febrero",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Marzo",7,20.97,"MEDIO"
"Sucre","Sampués","2014","Abril",4,0,"SIN RIESGO"
"Sucre","Sampués","2014","Mayo",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Junio",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Julio",2,0,"SIN RIESGO"
"Sucre","Sampués","2014","Agosto",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Septiembre",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Octubre",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Noviembre",5,0,"SIN RIESGO"
"Sucre","Sampués","2014","Diciembre",5,0,"SIN RIESGO"
"Sucre","Sampués","2015","Enero",5,0,"SIN RIESGO"
"Sucre","Sampués","2015","Febrero",5,7.5,"BAJO"
"Sucre","Sampués","2015","Marzo",5,0,"SIN RIESGO"
"Sucre","Sampués","2015","Abril",5,76.62,"ALTO"
"Sucre","Sampués","2015","Mayo",3,87.86,"INVIABLE SANITARIAMENTE"
"Sucre","Sampués","2015","Junio",2,49.13,"ALTO"
"Sucre","Sampués","2015","Julio",5,78.15,"ALTO"
"Sucre","Sampués","2015","Agosto",5,25.4,"MEDIO"
"Sucre","Sampués","2015","Septiembre",5,0,"SIN RIESGO"
"Sucre","Sampués","2015","Octubre",5,40.32,"ALTO"
"Sucre","Sampués","2015","Noviembre",5,48.9,"ALTO"
"Sucre","Sampués","2015","Diciembre",5,78.15,"ALTO"
"Sucre","Sampués","2016","Enero",4,0,"SIN RIESGO"
"Sucre","Sampués","2016","Febrero",5,0,"SIN RIESGO"
"Sucre","Sampués","2016","Marzo",3,0,"SIN RIESGO"
"Sucre","Sampués","2016","Abril",2,0,"SIN RIESGO"
"Sucre","Sampués","2016","Julio",5,60,"ALTO"
"Sucre","Sampués","2016","Septiembre",1,17.44,"MEDIO"
"Sucre","Sampués","2016","Octubre",1,17.44,"MEDIO"
"Sucre","San Benito Abad","2014","Enero",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Febrero",9,26.39,"MEDIO"
"Sucre","San Benito Abad","2014","Marzo",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Abril",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Mayo",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Junio",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Julio",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Agosto",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Septiembre",6,5.38,"BAJO"
"Sucre","San Benito Abad","2014","Octubre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Noviembre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2014","Diciembre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Enero",4,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Febrero",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Marzo",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Mayo",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Junio",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Julio",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Agosto",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Septiembre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Octubre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Noviembre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2015","Diciembre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Enero",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Febrero",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Marzo",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Abril",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Mayo",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Junio",5,6.67,"BAJO"
"Sucre","San Benito Abad","2016","Julio",4,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Agosto",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Septiembre",8,4.17,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Octubre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Noviembre",6,0,"SIN RIESGO"
"Sucre","San Benito Abad","2016","Diciembre",6,0,"SIN RIESGO"
"Sucre","San Juan De Betulia","2014","Febrero",1,17.54,"MEDIO"
"Sucre","San Juan De Betulia","2014","Marzo",1,35.09,"MEDIO"
"Sucre","San Juan De Betulia","2014","Abril",1,63.58,"ALTO"
"Sucre","San Juan De Betulia","2014","Mayo",1,0,"SIN RIESGO"
"Sucre","San Juan De Betulia","2014","Junio",4,34.78,"MEDIO"
"Sucre","San Juan De Betulia","2014","Julio",2,0,"SIN RIESGO"
"Sucre","San Juan De Betulia","2014","Agosto",2,0,"SIN RIESGO"
"Sucre","San Juan De Betulia","2014","Septiembre",2,34.68,"MEDIO"
"Sucre","San Juan De Betulia","2014","Octubre",2,34.68,"MEDIO"
"Sucre","San Juan De Betulia","2014","Noviembre",2,0,"SIN RIESGO"
"Sucre","San Juan De Betulia","2014","Diciembre",2,100,"INVIABLE SANITARIAMENTE"
"Sucre","San Juan De Betulia","2015","Febrero",1,17.34,"MEDIO"
"Sucre","San Juan De Betulia","2015","Marzo",1,63.58,"ALTO"
"Sucre","San Juan De Betulia","2015","Abril",1,63.58,"ALTO"
"Sucre","San Juan De Betulia","2015","Mayo",2,47.92,"ALTO"
"Sucre","San Juan De Betulia","2015","Junio",2,40.46,"ALTO"
"Sucre","San Juan De Betulia","2015","Septiembre",2,26.01,"MEDIO"
"Sucre","San Juan De Betulia","2015","Octubre",1,17.34,"MEDIO"
"Sucre","San Juan De Betulia","2015","Noviembre",1,17.34,"MEDIO"
"Sucre","San Juan De Betulia","2015","Diciembre",2,17.34,"MEDIO"
"Sucre","San Juan De Betulia","2016","Septiembre",1,17.44,"MEDIO"
"Sucre","San Juan De Betulia","2016","Octubre",1,47.05,"ALTO"
"Sucre","San Juan De Betulia","2016","Noviembre",1,37.97,"ALTO"
"Sucre","San Juan De Betulia","2016","Diciembre",1,84.61,"INVIABLE SANITARIAMENTE"
"Sucre","San Luis De Sincé","2014","Febrero",5,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Marzo",5,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Abril",2,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Mayo",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Junio",5,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Julio",2,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Agosto",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Septiembre",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Octubre",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Noviembre",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2014","Diciembre",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Febrero",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Marzo",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Abril",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Mayo",2,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Junio",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Julio",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Agosto",1,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Septiembre",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Octubre",2,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Noviembre",2,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2015","Diciembre",2,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Marzo",4,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Abril",4,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Mayo",3,0,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Junio",2,1.09,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Agosto",5,7.42,"BAJO"
"Sucre","San Luis De Sincé","2016","Septiembre",3,1.16,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Octubre",5,8.42,"BAJO"
"Sucre","San Luis De Sincé","2016","Noviembre",3,1.26,"SIN RIESGO"
"Sucre","San Luis De Sincé","2016","Diciembre",1,1.53,"SIN RIESGO"
"Sucre","San Marcos","2014","Febrero",5,85.73,"INVIABLE SANITARIAMENTE"
"Sucre","San Marcos","2014","Marzo",3,53.88,"ALTO"
"Sucre","San Marcos","2014","Abril",4,0.29,"SIN RIESGO"
"Sucre","San Marcos","2014","Mayo",5,0,"SIN RIESGO"
"Sucre","San Marcos","2014","Junio",7,0,"SIN RIESGO"
"Sucre","San Marcos","2014","Julio",6,77.42,"ALTO"
"Sucre","San Marcos","2014","Agosto",3,63.58,"ALTO"
"Sucre","San Marcos","2014","Septiembre",5,0,"SIN RIESGO"
"Sucre","San Marcos","2014","Octubre",5,0,"SIN RIESGO"
"Sucre","San Marcos","2014","Noviembre",8,0,"SIN RIESGO"
"Sucre","San Marcos","2014","Diciembre",8,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Enero",5,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Febrero",8,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Marzo",4,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Abril",5,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Mayo",5,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Junio",6,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Julio",7,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Agosto",4,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Septiembre",5,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Octubre",5,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Noviembre",5,0,"SIN RIESGO"
"Sucre","San Marcos","2015","Diciembre",4,0,"SIN RIESGO"
"Sucre","San Marcos","2016","Abril",6,0,"SIN RIESGO"
"Sucre","San Marcos","2016","Mayo",3,0,"SIN RIESGO"
"Sucre","San Marcos","2016","Junio",5,0,"SIN RIESGO"
"Sucre","San Marcos","2016","Julio",5,0,"SIN RIESGO"
"Sucre","San Marcos","2016","Agosto",2,0,"SIN RIESGO"
"Sucre","San Marcos","2016","Septiembre",3,11.63,"BAJO"
"Sucre","San Marcos","2016","Diciembre",6,13.85,"BAJO"
"Sucre","San Onofre","2014","Febrero",2,0.59,"SIN RIESGO"
"Sucre","San Onofre","2014","Marzo",3,0,"SIN RIESGO"
"Sucre","San Onofre","2014","Abril",5,1.39,"SIN RIESGO"
"Sucre","San Onofre","2014","Mayo",5,1.62,"SIN RIESGO"
"Sucre","San Onofre","2014","Junio",1,0,"SIN RIESGO"
"Sucre","San Onofre","2014","Julio",4,1.73,"SIN RIESGO"
"Sucre","San Onofre","2014","Agosto",2,52.6,"ALTO"
"Sucre","San Onofre","2014","Septiembre",5,1.85,"SIN RIESGO"
"Sucre","San Onofre","2014","Octubre",5,11.79,"BAJO"
"Sucre","San Onofre","2014","Noviembre",5,2.08,"SIN RIESGO"
"Sucre","San Onofre","2014","Diciembre",1,38.15,"ALTO"
"Sucre","San Onofre","2015","Febrero",5,0,"SIN RIESGO"
"Sucre","San Onofre","2015","Abril",7,12.05,"BAJO"
"Sucre","San Onofre","2015","Mayo",3,0.77,"SIN RIESGO"
"Sucre","San Onofre","2015","Junio",2,66.47,"ALTO"
"Sucre","San Onofre","2015","Julio",7,12.22,"BAJO"
"Sucre","San Onofre","2015","Agosto",5,2.08,"SIN RIESGO"
"Sucre","San Onofre","2015","Septiembre",5,2.08,"SIN RIESGO"
"Sucre","San Onofre","2015","Octubre",5,2.08,"SIN RIESGO"
"Sucre","San Onofre","2015","Noviembre",1,3.46,"SIN RIESGO"
"Sucre","San Onofre","2015","Diciembre",6,1.32,"SIN RIESGO"
"Sucre","San Onofre","2016","Marzo",7,0,"SIN RIESGO"
"Sucre","San Onofre","2016","Abril",7,0,"SIN RIESGO"
"Sucre","San Onofre","2016","Mayo",6,0,"SIN RIESGO"
"Sucre","San Onofre","2016","Junio",8,1.85,"SIN RIESGO"
"Sucre","San Onofre","2016","Septiembre",5,0.7,"SIN RIESGO"
"Sucre","San Onofre","2016","Octubre",7,16.44,"MEDIO"
"Sucre","San Onofre","2016","Noviembre",7,46.99,"ALTO"
"Sucre","San Onofre","2016","Diciembre",5,1.23,"SIN RIESGO"
"Sucre","San Pedro","2014","Febrero",3,0,"SIN RIESGO"
"Sucre","San Pedro","2014","Marzo",3,0,"SIN RIESGO"
"Sucre","San Pedro","2014","Abril",3,0,"SIN RIESGO"
"Sucre","San Pedro","2014","Mayo",3,0,"SIN RIESGO"
"Sucre","San Pedro","2014","Agosto",3,0,"SIN RIESGO"
"Sucre","San Pedro","2014","Septiembre",3,0,"SIN RIESGO"
"Sucre","San Pedro","2014","Diciembre",3,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Febrero",3,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Abril",4,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Mayo",4,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Junio",2,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Julio",2,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Agosto",4,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Septiembre",4,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Noviembre",3,0,"SIN RIESGO"
"Sucre","San Pedro","2015","Diciembre",4,0,"SIN RIESGO"
"Sucre","San Pedro","2016","Mayo",2,0,"SIN RIESGO"
"Sucre","San Pedro","2016","Junio",2,0,"SIN RIESGO"
